eef_pos_x,eef_pos_y,eef_pos_z,eef_vel_0,eef_vel_1,eef_vel_2,eef_rpy_roll,eef_rpy_pitch,eef_rpy_yaw,target_pos_x,target_pos_y,target_pos_z,target_rpy_roll,target_rpy_pitch,target_rpy_yaw,drone_pos_x,drone_pos_y,drone_pos_z
-0.009512408023356794,0.6417836088889514,2.0611134218000067,-0.01179115649026574,-0.00046628783675807496,1.3019795941610467e-05,-1.5714169666454738,-0.0007125284614311056,1.123552299515985,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.980176182871897e-05,0.008890715440119747,2.1548886421218394
-0.009509522109349007,0.6416245713003426,2.0615363390523704,-0.01729853887364352,-0.0005007579272287277,-2.177003861488048e-05,-1.571438863928531,-0.0007195682389458113,1.1235185200242679,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.824313208922732e-05,0.00877163776354616,2.1552994586629293
-0.00950474805358806,0.6413478471362603,2.062309213250093,-0.03362765292052167,-0.0006271069206312477,0.00010341528242976214,-1.5714723023603876,-0.0007353723109799759,1.1233293997955158,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.482077693852714e-05,0.008510881686483517,2.156124110645968
-0.009491988932349172,0.6409962081232323,2.0632694349684417,-0.03974914381562215,-0.0007003764087012513,0.0004679368929670537,-1.571486003326938,-0.000793411893226903,1.1228177208362426,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.14598406353048e-05,0.008175146579936165,2.1570497540179385
-0.009472227774044556,0.6406567073760435,2.064059128912586,-0.034740741181343515,-0.0007310973517678532,0.00037178579340610776,-1.5714777311822177,-0.0008609754502701961,1.1220432549365964,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.935097831247021e-05,0.007847247601929076,2.157817642906452
-0.00945734191513262,0.6404355931413881,2.064484520624925,-0.03016790425943773,-0.0007102689934319023,0.0003138045721591887,-1.5714711625072506,-0.0009071970045475553,1.1214285277013127,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.822396555291468e-05,0.007631410030593838,2.1582509339227927
-0.00943926291066604,0.640194153625524,2.064882253936556,-0.025264878184126007,-0.000665350637877196,0.0002104682498112357,-1.5714570724167092,-0.0009762007018996322,1.1206992229387827,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.709741441681656e-05,0.007391265260133466,2.158664322242345
-0.00941438038223946,0.6398837936142722,2.065296184988222,-0.020069309093135555,-0.0005710042436944022,0.00014731225297348282,-1.5714300127373053,-0.0010633375465496364,1.1197100015258172,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.56845803924978e-05,0.007076251751965438,2.1590961356046763
-0.009395331259183622,0.6396589957619281,2.065527569370569,-0.01719419625936397,-0.0004994052908027803,9.822160172749043e-05,-1.5714150725739444,-0.0011221383643142957,1.1189667534447936,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.467824669392426e-05,0.006844452644666576,2.159324752626591
-0.009371067384633107,0.6393951287913354,2.0657210484139688,-0.013601763362779294,-0.0004229792203581994,0.00010986272288593739,-1.571394504540914,-0.001211806751421296,1.1180776809504795,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.352041200046632e-05,0.006566883419231974,2.1594911388027707
-0.009350602044405527,0.6391874817004247,2.0658054921321667,-0.011193104911867832,-0.00039511063937380044,7.408958701497808e-05,-1.571370757264527,-0.0012793741018599647,1.1173856196761784,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.265080038624176e-05,0.0063450469101236,2.1595515988939775
-0.009323853516978588,0.6389614854704134,2.06582914401541,-0.00900817860852277,-0.0002545027566428462,0.0004267821048094874,-1.5713561542750385,-0.0013459893112321986,1.1166613877182012,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.234908387340962e-05,0.006081267308749127,2.1595347612236497
-0.009292786689262375,0.6387614095012277,2.0657909083011647,-0.006480330342990077,-1.5193699205461245e-05,0.0004818620608842006,-1.5713571872964283,-0.0014219237555939124,1.1160616173879698,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.298553611024567e-05,0.0058947215091657,2.159464557573842
-0.00925464055449991,0.6385455059698366,2.0656838008059006,-0.003520492683861846,0.00028183642231665673,0.0003450648972608167,-1.5713591087117431,-0.0015060246536879873,1.1154466325303969,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.416039178580816e-05,0.005667500687312334,2.1593120333227414
-0.009214887384791556,0.6383361254896898,2.0655130964122397,-0.0007709884940650369,0.0005384517485600262,0.00022039719604252948,-1.5713665864606536,-0.0015765871847923663,1.1148730750465017,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.46606698827764e-05,0.005446798031164407,2.1590862463411993
-0.009169880921729906,0.6381149303348814,2.065254236532191,0.00205201876793049,0.0007075562395724013,0.00010765722249823428,-1.5713837586962023,-0.001668459981697623,1.1142892100586326,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.607133293231598e-05,0.0052116814207811835,2.1587608479761924
-0.009128429637941768,0.6379239961840535,2.0649567683173986,0.0039821712769778,0.0007499789227158011,6.682346967699694e-05,-1.5713946146248607,-0.0017515897871733799,1.113800573394955,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.731565969230798e-05,0.005005015713806383,2.1583952856620123
-0.009086647849221308,0.6377413541377688,2.0646033377050754,0.005688126721456015,0.0006895476056551821,4.5214116158586376e-05,-1.5714051387689394,-0.0018204878298919702,1.1133490475119845,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.856965132688175e-05,0.004805400755200836,2.1579682287902173
-0.00904824432248822,0.6375839960046215,2.0642383210978745,0.006980254969913608,0.0006130531485337284,6.248431229812313e-05,-1.5714221408497344,-0.001891850808191542,1.1129659071124345,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.899784020721472e-05,0.004631820608005841,2.1575318505822607
-0.00899740261510167,0.6373917859846981,2.0636719361535616,0.010123209901129072,-0.0005461374660641634,-4.5494583759243386e-05,-1.5714379818901154,-0.0019930822222926636,1.1124597717089841,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.969060549625046e-05,0.0044084035681499194,2.156882010166706
-0.00896388563002727,0.637276486255039,2.063240728872063,0.011340871974786466,0.0010208766591245368,0.00011372450245761471,-1.5714385159322648,-0.002053978105512222,1.1121092892069995,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.06418421932484e-05,0.004264201544241056,2.156406934149726
-0.008921250928879906,0.637143961280913,2.0626498493120584,0.012053648615401128,0.0014399331920999878,-2.9579732665937943e-06,-1.5714394318102127,-0.00214153696777597,1.1116707246779067,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.118914414504797e-05,0.004090081635664998,2.155772058887295
-0.008879733980523611,0.6370247071033341,2.0620043053204506,0.01236299688116625,0.0017935996268262347,-9.634424636839213e-05,-1.5714445194082844,-0.002237449425131821,1.1112369111567406,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.197575931607267e-05,0.003923045902158336,2.155091552110874
-0.008839359447703695,0.6369169587556289,2.0613079350052694,0.01239040407487479,0.0019915132222361924,-8.869653978927147e-05,-1.571444723407377,-0.0023156158733637078,1.1108121865933138,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.167327510293782e-05,0.003747825740942004,2.154294632431406
-0.008798232713103406,0.6368075362208441,2.0604871997087675,0.012977475197885288,0.001974890487240963,-0.00035338291232105167,-1.5714451694350033,-0.0024046803882145085,1.1103473637988714,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-7.137154390315509e-05,0.00359636687753669,2.153528646525941
-0.008760602886392212,0.6366984195922336,2.0595287392182633,0.014380811321802519,0.0019399497948520824,-0.000380860626745039,-1.5714441852141054,-0.0025162489254171305,1.1098438497115288,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.958587469583591e-05,0.0034101506123417257,2.152479030257087
-0.008733132659416517,0.6366159856623519,2.0586856198257735,0.015448818728106826,0.001883410826439615,-0.0003111203161054574,-1.5714312768583423,-0.0025971462679530433,1.109433331538718,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.775833523470281e-05,0.003287980905518239,2.1517179579180072
-0.008707565882896943,0.6365401448225203,2.0578088106182975,0.016387649420404583,0.0018029845856370125,-0.0002339924043936023,-1.5714175844716374,-0.0026845210528838592,1.1090303961635457,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.534131275946824e-05,0.0031586472604772293,2.150841171048436
-0.008688030440732313,0.6364852560842239,2.0570842883399885,0.017000123378679684,0.001723908546919721,-0.0001866499491026216,-1.571408467796363,-0.002762613442775841,1.1087163530333446,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.315424080196521e-05,0.0030599569169256825,2.150118189518685
-0.008666863880533834,0.6364303568632007,2.0562458163186026,0.017667492188428544,0.0016372700287154134,-0.0001072280692532855,-1.5713914912444082,-0.0028410016020399276,1.1083749861910683,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-6.049309729659548e-05,0.002953922920875479,2.149282527582724
-0.008637239715129,0.6363614857093982,2.0549947802913913,0.01813263362669937,0.0003439357428071549,-7.696482563307152e-05,-1.571355765562952,-0.002952843329158128,1.1079011852370924,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-5.56445117947431e-05,0.0028100925570320335,2.148037580311114
-0.008623438071291643,0.6363337430169776,2.054402385039837,0.018273638129463643,0.001498338905918887,5.580703923045489e-05,-1.5713409848101474,-0.0030135072239518834,1.1076882101878849,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-5.3341035002950845e-05,0.0027371864915193126,2.147349849847759
-0.008593117836822185,0.6362838461312513,2.0530867824440047,0.018520691018198462,0.0014173592170843609,-2.0640797292117952e-05,-1.5713067594696926,-0.003131090853090157,1.107245362354889,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-4.829670718880886e-05,0.0026101544173562,2.1460484868070875
-0.008569753598738005,0.6362570124440583,2.052151372682154,0.018655812021615082,0.0014388280464587174,0.0004213314169351866,-1.5712783412457374,-0.003207592846721674,1.106951695048314,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-4.577893313451939e-05,0.002537210635945087,2.1452331674316105
-0.008533974112166411,0.6362344597746588,2.051090700526836,0.0185230047016684,0.0014119791361257683,0.0006318958609236979,-1.571255097316066,-0.0033125947430359126,1.1066317475616314,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-4.3253290220592364e-05,0.0024515614211522573,2.144204781904048
-0.008496443086750991,0.6362212999212769,2.0501198250740638,0.0182030870013621,0.0013512104543451965,0.000572137998639158,-1.5712404290663915,-0.0034014910138280285,1.106351562580242,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-4.1546163909755e-05,0.002379720946867502,2.1432710329717657
-0.008451290388989563,0.6362138302913289,2.0490262039381055,0.0179240036796996,0.0012844395237778979,0.0004624945314736784,-1.5712198407086553,-0.003498397310283785,1.1060497101931497,0.10289999842643738,0.40549999475479126,1.6497999429702759,-1.5707963267948966,0.0,1.5707963267948966,-4.0581577709121985e-05,0.002305642001323738,2.1422243266459673
