time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,xdes_x,xdes_y,xdes_z,roll,pitch,yaw
8.069,1.1326315660592228,0.8182624965662645,3.066636026431328,0.09769605529287523,0.18447300740954922,0.17635523971008188,1.1629167,1.1106923,3.1941228,2.614340270490345e-06,-0.0019811751868221705,-6.536596911743686e-05
8.077,1.133509922080831,0.8199227107166678,3.06822157306202,0.09751440150259916,0.18446449743358914,0.17602257841531904,1.1638542,1.1116605,3.195291,2.5946626491801794e-06,-0.0019794271446427203,-6.887249217957248e-05
8.087,1.1344839568862295,0.8217673052458052,3.0699797638116313,0.09731273346514642,0.18445531745614355,0.1756522361351043,1.165654,1.1125518,3.1999617,2.5840379667130264e-06,-0.0019801280365978613,-6.605915601554102e-05
8.098,1.1354559744126511,0.8236118058871137,3.071734308346596,0.09711087440628831,0.1844456040756972,0.17530635635250294,1.1672821,1.1132909,3.2023096,2.600134486385741e-06,-0.0019846892966706164,-4.886241337587194e-05
8.107,1.1364259701480015,0.8254562004485124,3.0734859134919748,0.09690841501885006,0.18443400376573826,0.17505390023661424,1.1689156,1.1164362,3.2039907,2.650349198773938e-06,-0.0019887943296614807,-1.639839477007854e-05
8.118,1.1373939380734797,0.8273004587478732,3.075235480823559,0.09670540156464394,0.1844183319494265,0.1748918123929314,1.1709108,1.1176597,3.2054462,2.770394327278325e-06,-0.0019895863441012906,5.2081127117631354e-05
8.129,1.1384563570372577,0.8293289198819054,3.07715861594896,0.09648207327104075,0.1843935530838221,0.17478429361998943,1.1714413,1.117854,3.208291,2.928494072129695e-06,-0.0019805537275514595,0.00013921415183615338
8.138,1.139420065541479,0.8311726929096314,3.078905949812642,0.09662419592074502,0.18439716890228336,0.17446324236704075,1.1703508,1.1204638,3.2085202,3.068421694507606e-06,-0.0019636080736664674,0.0002160714050245538
8.149,1.140381764492366,0.8330161119204597,3.0806524174620753,0.09641954353834692,0.18437374923799518,0.17437987581660108,1.1717709,1.122394,3.2094595,3.2533533911305312e-06,-0.001933172994794674,0.0003182941612207557
8.157,1.141245595212822,0.8346748127648614,3.082223911028247,0.0959024126808333,0.18428024858504902,0.17460615168019814,1.1707897,1.1250229,3.2122774,3.390596463148654e-06,-0.0019091020770192202,0.0003955000159039379
8.167,1.1422035464134495,0.8365173095669985,3.083969871196006,0.09570775123043918,0.1842232771661302,0.17459004883709772,1.1719114,1.1246998,3.21328,3.550446299627197e-06,-0.001881931242363244,0.0004877687577793388
8.177,1.1431595650910633,0.8383591877271941,3.0857158006047167,0.0955155619875417,0.1841576203947045,0.17459264369175612,1.1724042,1.1262041,3.213996,3.676149978204535e-06,-0.0018626938753834033,0.0005636728244424738
8.189,1.14411367196702,0.8402003693242149,3.0874616593014523,0.09532506227801227,0.18408492581122674,0.174576207486116,1.1748871,1.1269407,3.2149026,3.7936265044891115e-06,-0.0018529280800159142,0.0006380581842293509
8.198,1.1450658786242753,0.8420407906327838,3.0892071985795346,0.0951352828721217,0.1840062456808799,0.1745354115871984,1.1773841,1.1291105,3.2159681,3.879659032257621e-06,-0.0018538355801016593,0.000692885864562065
8.207,1.146016187315748,0.8438803922070908,3.0909523427336496,0.09494538623000207,0.1839214604898338,0.17449806955506372,1.1769179,1.1297256,3.2190921,3.984968128811772e-06,-0.0018573287181533615,0.0007576650435248133
8.218,1.1469645951412253,0.8457191066789106,3.0926971676307518,0.09475518689613004,0.18382931029398722,0.17446585309465554,1.1786108,1.1293212,3.2208638,4.147827123546222e-06,-0.0018564324487284622,0.0008542668010882437
8.23,1.1480056484923307,0.8477405697244825,3.0946158597072664,0.09454637190201116,0.18371761899887745,0.17439046838490538,1.1772013,1.1323833,3.2238312,4.373370558141687e-06,-0.0018435392820919105,0.0009849910242119009
8.237,1.1488557158047052,0.8493935297439184,3.0961850519031304,0.09437656188021978,0.18361644915673872,0.17432495325026426,1.1787417,1.134179,3.226034,4.538114968255513e-06,-0.0018299629387712457,0.0010796432476114504
8.247,1.1497984517139617,0.8512290169879155,3.097928145713445,0.09418964590441749,0.18349107247784283,0.17431426088406463,1.180879,1.1362484,3.2256224,4.8064801649871924e-06,-0.001806524579758939,0.0012347035472979329
8.258,1.1507393304157005,0.8530631659897916,3.0996715765557563,0.09400495218226773,0.18335021392931214,0.17436982215191132,1.1845535,1.1369882,3.225824,5.103279693940976e-06,-0.0017799840542886969,0.0014094348731341633
8.27,1.1516783753286788,0.8548958212460015,3.101415531912066,0.09382266514711321,0.18319403948237936,0.17440924865261684,1.1854358,1.1376896,3.2286534,5.3822860310859255e-06,-0.0017499395058750977,0.0015785025892678384
8.278,1.1527092365410876,0.8569098448461809,3.103333972247207,0.09392756993144084,0.1832938527845242,0.17392032636147645,1.1864675,1.1385845,3.2310636,5.535687900959374e-06,-0.0017255197407584077,0.0016743349263252938
8.287,1.1535510672735771,0.8585560922980031,3.1049031699646603,0.09346643016810689,0.18284289177630597,0.1743296504576622,1.1859001,1.1402868,3.232378,5.68761228691983e-06,-0.0016915180024157372,0.0017717833512276293
8.297,1.154484778363904,0.8603834742799141,3.10664614298333,0.09329376470470502,0.18265098928666543,0.17427293129237184,1.1877258,1.1417702,3.2325654,5.8478444504572735e-06,-0.0016455654910982886,0.001877394492114437
8.308,1.1555098971257647,0.8623913080837454,3.108562794452667,0.09338832511070232,0.1827710569402841,0.17369724182655116,1.1876379,1.1453962,3.2344933,6.023813498678976e-06,-0.0015892077430659235,0.001997330664689212
8.319,1.1563471455503702,0.8640322049475785,3.1101301996633186,0.0929629107100057,0.182235739264113,0.17411821890552034,1.1896994,1.1477146,3.2331977,6.196239888289767e-06,-0.0015308660015072029,0.0021200026504044622
8.329,1.157368692875836,0.8660353290806548,3.1120449550312363,0.09305036391140968,0.1823693258623751,0.173484351383023,1.1917562,1.1499975,3.2343435,6.3260768925488264e-06,-0.0014802608430564135,0.0022183452966482164
8.337,1.1582957494081345,0.8678539393757279,3.113784391415362,0.0928895921439995,0.18214896400629155,0.17331766835370563,1.1913539,1.1526787,3.235496,6.397507097410937e-06,-0.0014419876830640277,0.00227737868175959
8.347,1.1591288206375234,0.8694886591864817,3.1153482220328237,0.0925047343389185,0.18153929499841517,0.17366823486972194,1.1901745,1.1540594,3.2366433,6.435288854689247e-06,-0.0013949306450737886,0.002316862613648052
8.358,1.1600530767739072,0.8713027205992266,3.1170834264848843,0.09236158417074775,0.18129715587637996,0.1733895301412785,1.1905236,1.1560593,3.238925,6.400783174598246e-06,-0.0013436841247855824,0.002306190599006719
8.368,1.1609759267283315,0.8731143676737219,3.1188156196068655,0.0922229854746336,0.1810569530447064,0.173077415775098,1.1923616,1.1587172,3.2408402,6.3007501402978505e-06,-0.0012979569952804582,0.002244946630613587
8.377,1.1619894884451112,0.8751044412800066,3.1207173541180904,0.09229574100433605,0.18117643152293084,0.17221061249650257,1.1920712,1.15823,3.2440684,6.202537099042615e-06,-0.0012711004412158111,0.0021791990347681534
8.388,1.1628175721522958,0.876730615620423,3.1222703896021784,0.09195697044879818,0.18059638216649773,0.17243254967284574,1.1931561,1.1607268,3.244693,6.048920536017022e-06,-0.0012421914983598015,0.002072144904617268
8.399000000000001,1.1638282454027005,0.8787157380853138,3.1241654813217874,0.09202671674607481,0.18070130043168575,0.17168668794893577,1.1937886,1.1626698,3.2455301,5.9043993942964335e-06,-0.0012204860395694794,0.0019706840031408213
8.408,1.164654008723209,0.8803380263169264,3.125713709505546,0.09170077824321943,0.18017182165623186,0.17191210226906398,1.1960768,1.1641326,3.2463148,5.8073029522986985e-06,-0.0012063318606325701,0.0019042567986220504
8.417,1.1655703248362068,0.8821386356502524,3.127431087334186,0.09157523611640234,0.17997111849723715,0.17159023479389313,1.1966836,1.1672006,3.249396,5.730026739314553e-06,-0.0011938010238421448,0.0018539591333555094
8.427,1.1664853932700585,0.883937267930951,3.129145158649489,0.09145109616757104,0.1797756110279494,0.1712641715557025,1.1983309,1.1676757,3.2512755,5.659035672955781e-06,-0.0011780598844621792,0.001810084489270558
8.437,1.1673992288346924,0.8857339684500792,3.130856168456374,0.09132858129412359,0.1795843351175601,0.17096722247957946,1.1974897,1.1690166,3.2520213,5.586724135753229e-06,-0.0011572152374039746,0.0017642424680985869
8.447,1.1684030474151643,0.887708160895856,3.132734746102006,0.09139023928467861,0.17967160691032738,0.17020885393894783,1.1997817,1.1714953,3.2530947,5.5085529737652905e-06,-0.0011294779756978457,0.00171170453123759
8.458,1.1692232856407052,0.8893217574302069,3.134268902062831,0.09109087870117735,0.17921644441608287,0.1703334416836421,1.1989413,1.1728369,3.2558322,5.420819644719188e-06,-0.0010939117641517448,0.0016499326764227717
8.469,1.1702245291927855,0.8912919743047005,3.1361402736793194,0.09114730586442543,0.1792949977236515,0.16956703343852592,1.200329,1.1761049,3.2576823,5.330257535796079e-06,-0.0010561206658632472,0.0015829250571108844
8.477,1.1710427184016416,0.8929024197347274,3.1376683715592755,0.09086585176061722,0.17887101088794452,0.1696615984262952,1.199679,1.1787522,3.2575443,5.264424663309342e-06,-0.0010304915287933092,0.0015328463067016962
8.488,1.1719507815940713,0.894690224844776,3.139363321105597,0.09075802762971127,0.17870741191845801,0.16936219287801682,1.1989864,1.179903,3.2572203,5.168255305498803e-06,-0.001001227290503337,0.0014574823202355702
8.498,1.1729484229799712,0.8966549671409816,3.141224237888575,0.09064226042457064,0.17853569358582544,0.1690046733607699,1.2002621,1.1794187,3.258642,5.060938812029292e-06,-0.000983434880248879,0.0013691178494386058
8.507,1.1737637363810556,0.8982611208567687,3.142743551363432,0.09054899324744158,0.1784033998771923,0.16865695791991125,1.200397,1.1811213,3.2619283,4.947209818695342e-06,-0.0009769923073372766,0.0012732191951698724
8.518,1.1747590941097714,0.9002226457980196,3.1445963298111987,0.09043543809597578,0.1782532763423057,0.16825299640841757,1.2016679,1.1815946,3.2641447,4.805127570506329e-06,-0.0009808849837540379,0.0011554241705895585
8.528,1.175572546581616,0.9018263511139417,3.1461090300966683,0.09034202268528109,0.1781395605134758,0.16794079428109418,1.203739,1.1818825,3.2658951,4.692270533013243e-06,-0.0009930291819562065,0.0010677611751184202
8.539,1.1765656168450869,0.9037850972775704,3.1479542256459716,0.09039554687791382,0.17818010024590164,0.16731567659708796,1.2043939,1.1834595,3.2666366,4.608306417352992e-06,-0.0010103636296765472,0.0010133441889075279
8.547,1.177467295305883,0.9055645596366556,3.149628432307297,0.09011972186557346,0.17789495872049352,0.16727873385738085,1.2043972,1.1866268,3.2687309,4.585009800273099e-06,-0.0010211841034619695,0.0010104971574209642
8.559,1.1782778882399008,0.9071650991409941,3.151132473198282,0.09002268775315288,0.1777915754327422,0.16699480598052727,1.2047384,1.189546,3.2689688,4.606001278162353e-06,-0.001030487494682042,0.0010582122894811086
8.568,1.1792674221003228,0.9091200246492899,3.152967691687916,0.08990332870017274,0.177660245239357,0.16671392971301477,1.2057989,1.1902983,3.2717612,4.641826340190391e-06,-0.001032735815422292,0.001112041555231702
8.579,1.1800760627787388,0.9107184071166741,3.154467058153698,0.08980546707789851,0.17754765289456587,0.16649736844642574,1.2062701,1.1936382,3.2728965,4.672799395422089e-06,-0.001033690695097178,0.0011653666010325026
8.588,1.1809735193112556,0.9124931755164829,3.1561304826953496,0.089696708737004,0.17741841027797112,0.16620919739612247,1.2063301,1.1967553,3.2766197,4.673430252566391e-06,-0.0010349666184463757,0.0011856631800402084
8.599,1.1819594646017584,0.9144439133307104,3.1579567715266554,0.08974956940833306,0.17746922050513791,0.16557539016192532,1.2072986,1.1967199,3.2766066,4.628565800857132e-06,-0.001039028799707964,0.0011677092811948064
8.609,1.1827651651415059,0.9160387997582545,3.159448391742212,0.08947851298289045,0.177158405735315,0.16562066544625556,1.210509,1.1988947,3.2770274,4.533579160082013e-06,-0.0010469194995135211,0.0011013219866149448
8.617,1.1836593455074742,0.9178097037707731,3.1611031356061807,0.0893683975430821,0.1770360345734774,0.16536154861504515,1.2114979,1.2011836,3.2793264,4.430582230874336e-06,-0.0010562399221529795,0.0010241836759963263
8.627,1.1845524185686744,0.9195794353929012,3.162755365561228,0.08925714989953096,0.17692329636596543,0.1651080349457816,1.2105708,1.2014706,3.2793894,4.286228532102143e-06,-0.0010674574019531313,0.0009147478330957526
8.638,1.185444373579607,0.9213480988793165,3.1644049434069457,0.08914495896081721,0.17682141545313668,0.1648292816043698,1.210243,1.2028754,3.2822685,4.124452370746212e-06,-0.0010737832698168859,0.0007920512513774902
8.647,1.1863352039440804,0.9231158033478849,3.1660515735710084,0.08903234057337128,0.17673027018676937,0.1645250928267421,1.211113,1.2027793,3.283225,4.006359054287145e-06,-0.0010753025417926665,0.0007041963211369406
8.657,1.1872249072656644,0.9248826480162025,3.1676951194607836,0.08891957805807048,0.17664814932371328,0.16421421522799817,1.2120082,1.2058895,3.287392,3.905474116550067e-06,-0.0010773385927436152,0.0006338583651612772
8.667,1.1881134817848271,0.9266487072132596,3.1693355244052954,0.0888065519180014,0.17657196590716095,0.16390419296104267,1.2141271,1.2067788,3.2881703,3.84761752858509e-06,-0.0010827640673021222,0.0006027781806836607
8.677,1.189089604151321,0.9285905097832875,3.1711366519435282,0.08868144225084323,0.17649051628300996,0.1636055528625928,1.2136245,1.2087786,3.2888932,3.826249890259703e-06,-0.0010920183077791634,0.0006048858635381293
8.689,1.1898872216472662,0.9301785884991388,3.172607918679044,0.08857822232086639,0.17642308546486155,0.1633717782023266,1.2142174,1.2105992,3.2900083,3.8315761941021265e-06,-0.0011044733972216392,0.0006346914595383168
8.698,1.1908608196257506,0.9321187338410362,3.1744032711646697,0.0886328167632971,0.1764446192467877,0.16286323890501647,1.2129406,1.2111956,3.2923899,3.844138415587395e-06,-0.0011144153779714117,0.0006641587307050223
8.707,1.1916563535526008,0.933705412331169,3.175869668196107,0.08834588528714701,0.176265128038967,0.16281200899108444,1.2126733,1.2123194,3.2947452,3.854554563531565e-06,-0.0011256277547708748,0.0006914162935114376
8.717,1.1926273807266503,0.9356437802764557,3.177658691535024,0.08840182056061792,0.17628910952669302,0.16227367960469932,1.2138879,1.2144002,3.2985604,3.862052762038104e-06,-0.0011425518717080863,0.0007180966420756718
8.727,1.193420786275232,0.9372289531850356,3.1791200522678364,0.08810802069148771,0.1760956835100791,0.16227733874718583,1.2154577,1.2170223,3.3003194,3.870599377009398e-06,-0.001171313887808445,0.0007478644833383008
8.737,1.194301194504313,0.9389894242255455,3.1807416842765486,0.08798535305862024,0.17600693346362817,0.16208121612386503,1.2172709,1.2177415,3.3023906,3.8791527110504376e-06,-0.0012025835623621361,0.0007733402912313281
8.748,1.1952682030553519,0.9409248985449487,3.1825237676398306,0.08804708505404966,0.17603455306495555,0.16171422400609065,1.2184672,1.2193477,3.3046684,3.884504911511044e-06,-0.0012448698494429422,0.0007995289458682109
8.758,1.196058235387877,0.9425076324763723,3.183981253365537,0.08772901707141391,0.17582163084528335,0.16193205788203752,1.2200745,1.2233331,3.3051271,3.885744977338845e-06,-0.001280381392554375,0.0008193869532773235
8.767,1.196934793853472,0.9442653236466974,3.185600578271094,0.08759552132027772,0.1757258592177934,0.1619381370377571,1.2207502,1.2271628,3.306616,3.887330179530579e-06,-0.0013056293508491024,0.0008365974389996644
8.778,1.19781000232878,0.9460220470380242,3.18722018352377,0.08745943719796354,0.1756283560438951,0.16198696809546814,1.2207067,1.2302778,3.3066716,3.871323551507544e-06,-0.001324723614263057,0.0008430085504986806
8.788,1.1986838405519786,0.9477777929973206,3.188840569946453,0.0873218111228005,0.1755308648448772,0.16208121146061363,1.2196695,1.2322721,3.309149,3.8042379841840557e-06,-0.0013315822711845726,0.0008092803217949474
8.798,1.1995562989139756,0.9495325826637235,3.190461815481263,0.0871836424477394,0.17543752809443536,0.16215705420918897,1.2204063,1.2353663,3.3114827,3.6609221023553573e-06,-0.0013332691105247818,0.0007191319887578373
8.807,1.2004273745884158,0.951286487592511,3.1920838347174256,0.08704529271983392,0.17535389287298012,0.16223799128822144,1.2218553,1.2369535,3.3131068,3.4654158369562538e-06,-0.0013366781849217801,0.000589383061170512
8.818,1.2012970646018772,0.9530396353056679,3.1937066141109782,0.08690645510639423,0.1752854064779345,0.16231081303532555,1.2219793,1.2387333,3.3159854,3.151079987162575e-06,-0.001348847873595016,0.00037775913811533
8.827,1.2021653599238256,0.9547922027626182,3.1953302696807087,0.0867663421531254,0.17523647821149202,0.16241988171891106,1.2234672,1.2400757,3.3153443,2.8516612218254522e-06,-0.0013655095687310492,0.0001774919559194288
8.837,1.2030322435842815,0.9565444009009041,3.196955338653237,0.08662422958050489,0.1752095495299012,0.1625795832703196,1.2248429,1.2418628,3.3150835,2.5042214275572405e-06,-0.0013896090136968908,-5.043560609863107e-05
8.847,1.2038976931430783,0.9582964521601353,3.1985819101881603,0.0864797226563937,0.17520472740203674,0.16271109720944008,1.2250532,1.2422432,3.3172104,2.169885677361094e-06,-0.0014161309530296151,-0.0002637252437107662
8.857,1.2048480020473495,0.9602237915271908,3.200372104704487,0.08631794335996995,0.1752227288686835,0.16276030062698288,1.2245859,1.2435263,3.317804,1.8712700917689062e-06,-0.0014411272866885483,-0.00044842029726055443
8.867,1.205624192772251,0.961800937305625,3.2018369320487103,0.08618354025261472,0.17525276672424295,0.16274902336827632,1.2253963,1.244175,3.319265,1.6299921430373843e-06,-0.001463021532827291,-0.0005921912082715863
8.879,1.206571215196228,0.9637290097695761,3.2036267016190827,0.08601710610948672,0.1753033343522259,0.16265840072511212,1.2264223,1.2449338,3.3211958,1.4334154716522107e-06,-0.0014875557267650663,-0.0007017817179502117
8.889,1.2074305447093034,0.9654823369533551,3.2052525198967023,0.0858638059902797,0.17535755072689854,0.1625122055294659,1.2279013,1.2497102,3.3245666,1.3525393942614983e-06,-0.0015086707096134688,-0.0007386603199801556
8.899000000000001,1.208202621723134,0.9670608114025724,3.2067143578298025,0.08572408778014191,0.1754089468780523,0.16236742471175006,1.2272304,1.2514521,3.3247447,1.3409501526950862e-06,-0.0015308449763957732,-0.0007313883686723699
8.907,1.2090589981437991,0.9688152126129751,3.2083378821545936,0.08556656459069645,0.1754653440948505,0.1623568891582723,1.225947,1.2522953,3.3249214,1.3513767616046835e-06,-0.0015483591877618608,-0.0007138942667772596
8.917,1.2099137870361227,0.9705701669444148,3.209961640015064,0.08540684121140493,0.1755198119208412,0.1623857706057351,1.2253915,1.2532924,3.3264182,1.3487047372251482e-06,-0.0015709708760134333,-0.0007028485037263721
8.927,1.2107669668563126,0.9723256610762135,3.21158537112278,0.08524491724440648,0.17557372258423537,0.16235279137889153,1.2273686,1.256663,3.3272245,1.3080936600573523e-06,-0.0015986814010746642,-0.0007155075737035332
8.937,1.2116185125606758,0.9740817020806611,3.213208474450162,0.08508015610753689,0.17562937144027987,0.162267438619667,1.2285166,1.2605379,3.3285358,1.2311930417396866e-06,-0.001635968866482429,-0.0007492252302547797
8.948,1.2124683907127614,0.9758383185720143,3.214830377147055,0.08491161806303488,0.1756887780936868,0.16212503732286662,1.2278473,1.2616835,3.3306713,1.0998542423479307e-06,-0.0016870076498101128,-0.0008117436774988107
8.958,1.2134012796727078,0.9777713216474437,3.216612628536496,0.08500097923146185,0.17561872982944796,0.16193518829526962,1.227443,1.2647139,3.332023,9.224820809450307e-07,-0.0017379099316383595,-0.000899027823586529
8.969,1.214162968777568,0.9793535037717706,3.218069047648063,0.08456046166774137,0.17582865005696913,0.16174072159937622,1.2272583,1.2670149,3.3340206,6.690422180710698e-07,-0.001796455077432757,-0.0010231903575173007
8.978,1.2150075700641545,0.981112250885639,3.2196851923631655,0.08437724029838332,0.1759142219203136,0.16150949060843645,1.2287582,1.268296,3.3350244,4.2443465986252704e-07,-0.0018469499901971886,-0.0011408180126810663
8.987,1.2158503091850352,0.9828719233896198,3.221298987268352,0.08418851171812212,0.1760126596726921,0.16127459364996413,1.2306005,1.2675675,3.3371086,1.5592897462113342e-07,-0.001900750729944889,-0.0012667928652199123
8.997,1.2166911286889275,0.9846326555173264,3.22291054483545,0.08399383366578574,0.176124833801473,0.161071682605521,1.2319239,1.2694373,3.3351367,-1.478125937204311e-07,-0.001962650322751003,-0.0014045617738229765
9.007,1.2175299673799327,0.9863945828122832,3.224520539546467,0.08379302056335923,0.17625004095165664,0.16093673556751362,1.2320287,1.270341,3.3364823,-4.0615446872394045e-07,-0.002021889844522118,-0.0015158371556260875
9.017,1.2183667673559495,0.9881578192010785,3.226128767115174,0.08358676286951754,0.17638501336956774,0.16071273221028018,1.2324334,1.2712066,3.339664,-5.811362115970553e-07,-0.0020744495223796733,-0.0015853052131813428
9.028,1.2192014781610507,0.9899224392536319,3.2277341997961364,0.08337576610918628,0.17652548454644157,0.16039516924657915,1.2331935,1.2732761,3.3410513,-6.555300506860817e-07,-0.0021238836834518438,-0.0016067752815080993
9.039,1.2201171943523372,0.9918651536589376,3.2294962815808668,0.08313882742076815,0.17668085668844663,0.16002196109417915,1.2334023,1.276397,3.3425832,-5.997572736227141e-07,-0.002166851386977253,-0.0015703349017970325
9.047,1.2209473789870977,0.9936327217357351,3.231094759581003,0.08326986618268288,0.17657454039453277,0.1598016169264066,1.2332197,1.277632,3.3433754,-4.946197780242301e-07,-0.0021958486463447002,-0.0015162556958507878
9.058,1.22169265297826,0.9952246772196014,3.2325310981294844,0.08271882583623413,0.17693572282300357,0.1595015136287107,1.2335182,1.2798073,3.3456974,-3.190971828992417e-07,-0.002235616631061532,-0.0014304074236193287
9.068,1.2225185998640717,0.9969947199166492,3.234124762867351,0.08249257920169795,0.17705926754743145,0.1592519134551335,1.2324822,1.2823035,3.3485205,-1.7762329918014075e-07,-0.0022748380921706612,-0.0013622114255600337
9.079,1.2233422636066338,0.9987659613316051,3.2357157874090134,0.08226250205105001,0.17717640824528644,0.1589787772560718,1.2349764,1.283793,3.3490486,-7.859003936516729e-08,-0.0023240342718948703,-0.0013129403683560525
9.087,1.2242456070109538,1.000715650034216,3.237462780520073,0.08237908606284651,0.17709427607531622,0.15871885306742653,1.2362453,1.2859337,3.3501513,-5.700442917699888e-08,-0.002365614916421066,-0.0012987160226840544
9.1,1.2249825689360445,1.0023118581629489,3.2388897423073746,0.08178830503601119,0.1774011134403513,0.1584496340345466,1.2361374,1.2865093,3.3507454,-1.0024130681074439e-07,-0.0024397319278812724,-0.0013073815476500883
9.107,1.225799107571013,1.0040864866196566,3.2404728785459977,0.0815430363852216,0.17751360534293398,0.1582001556595841,1.2378963,1.2870296,3.3535016,-1.5077271742214293e-07,-0.002478946708936114,-0.0013225446211446723
9.118,1.2266944305950398,1.0060398905830925,3.2422114176213244,0.08126700716804824,0.17763972314984783,0.15793029351350893,1.2391386,1.2887617,3.3563046,-2.25084035854195e-07,-0.0025356345432854255,-0.001343693735783802
9.128,1.2275056958278525,1.0078169264406873,3.2437895597603013,0.08141669772183188,0.17754398770142635,0.1577505651910072,1.2385672,1.2910631,3.3587132,-2.309444608883382e-07,-0.0025787218155630676,-0.0013389851866527636
9.139,1.2283143776834498,1.0095951193647974,3.245365581587453,0.08075088259502133,0.17787071395649304,0.15750621152228622,1.2401896,1.293266,3.358971,-1.2716209196739214e-07,-0.0026149946118794176,-0.0012927221952452328
9.147,1.2290399537648355,1.0111964563708884,3.24678225314609,0.080514175412308,0.1779700848198413,0.1573340332908474,1.2433836,1.2932929,3.3605554,1.4208707987961589e-08,-0.002635617551429714,-0.0012350763287010125
9.157,1.2298436378198712,1.012976732852191,3.2483546877514007,0.08024881595681853,0.17807350334127584,0.15717105444760307,1.2456994,1.295604,3.362352,2.357702371114101e-07,-0.0026558177322000276,-0.0011472390730240534
9.168,1.2306446581270831,1.0147579955794714,3.249925443993159,0.07998173863656212,0.17816803606932957,0.15699630205627754,1.2453883,1.299279,3.3627057,5.128386728614487e-07,-0.0026672324655776514,-0.0010392420040279404
9.179,1.2314430026210437,1.0165401506529088,3.251494430963859,0.07971392380684618,0.17825286507788357,0.15681846326916352,1.2465127,1.2993951,3.3649666,7.93943883081738e-07,-0.0026628090221154643,-0.0009301395171679161
9.187,1.232318090598201,1.0185014358907076,3.2532183610611707,0.07983573863012755,0.1781987800213596,0.156577749752063,1.2471935,1.3008342,3.3677673,9.671462386506846e-07,-0.0026506798458125758,-0.0008621435362003993
9.198,1.2330316741379985,1.020106757564791,3.254627219421295,0.0791809870128792,0.178395352430555,0.15646638367962923,1.2464516,1.3050237,3.3694344,1.165277541126386e-06,-0.0026226609130430845,-0.0007824018359947615
9.208,1.2338220336836945,1.0218910508820576,3.2561909860509717,0.07891766824646489,0.17845628985954348,0.15631160864587315,1.245713,1.3055768,3.3706117,1.281315805456984e-06,-0.002597536980385229,-0.0007341492264174576
9.217,1.2346097742090192,1.0236759247518123,3.257753512426518,0.07865694097119894,0.1785121776758226,0.15621053105621643,1.2458745,1.3049729,3.3733246,1.3618361229816855e-06,-0.002573799249878661,-0.000698830406679285
9.228,1.2353949210231359,1.0254613368587822,3.2593152163563075,0.07839858641210706,0.17856455328808496,0.15614492474088787,1.2442926,1.3057461,3.3732474,1.4219526143222083e-06,-0.0025535649678714023,-0.0006696833226378374
9.237,1.2361774929776368,1.0272472584749799,3.2608766609185733,0.07814165183836425,0.17861432510216482,0.1561508708387697,1.2472436,1.3062403,3.3748584,1.4886849193374019e-06,-0.0025476103870865074,-0.0006384589549730535
9.248,1.2369574987325775,1.0290336580828279,3.262438207283185,0.0778851065546063,0.1786601350550174,0.1561556710758508,1.2475315,1.3077363,3.3746934,1.657327578286072e-06,-0.002556071682785266,-0.0005658939520465367
9.258,1.2377349348987936,1.030820478917299,3.263999729568282,0.07762763779323996,0.17869861283163013,0.1561438785588721,1.2471217,1.305983,3.3776944,1.9360632510512232e-06,-0.0025744269971683664,-0.00045172963387507536
9.268,1.238509787457469,1.0326076229050067,3.2655608457794054,0.07736847264007124,0.1787251791981337,0.15607641684527362,1.2483636,1.309175,3.3786242,2.34187076841863e-06,-0.002596559313753133,-0.00029019643143435303
9.277,1.2392820371498612,1.0343949453636203,3.2671210866645146,0.0771072351669839,0.1787351736147026,0.15597973678687918,1.2507477,1.308599,3.3787756,2.825437631415184e-06,-0.002616443399610091,-0.00010156835757424432
9.291,1.2400516625769031,1.0361822539198136,3.268680449483808,0.07684386674806312,0.17872380710856944,0.15590052613333744,1.2519633,1.3093163,3.3791316,3.747475740389916e-06,-0.0026406359131669888,0.000252279933455668
9.299,1.2408951977291585,1.038147996734904,3.2703945811640867,0.07696475589749799,0.17874297631184108,0.1554822576050362,1.2526906,1.3108249,3.3793485,4.334594034816064e-06,-0.002646801803026122,0.00047575404234123653
9.31,1.241659262421113,1.039934480688228,3.2719509961420266,0.07628702841098639,0.17861627684055972,0.15553918828959815,1.2532016,1.3102969,3.3807166,5.181491149031103e-06,-0.002643576708239337,0.0007981061459672034
9.318,1.2423446528905153,1.0415416242214808,3.273349668368673,0.07604860565668486,0.17853221949776843,0.1552937981177329,1.2534754,1.3129686,3.3845334,5.8012454839939664e-06,-0.002633018657699715,0.0010354164043682168
9.327,1.2431036884115028,1.043326305522987,3.2749008172281813,0.07578514368834083,0.1784113405935203,0.15496752827891785,1.2546767,1.3158814,3.385599,6.493325897416469e-06,-0.0026147235716273975,0.0013029577303642625
9.338,1.2439355976120534,1.0452878632717508,3.2766035509647518,0.07589890698950393,0.1784861230423242,0.1541895071213592,1.2553135,1.3171773,3.3875191,7.302434305245242e-06,-0.0025871984965304407,0.0016203151817899553
9.347,1.2446139094411897,1.0468912775744375,3.2779945308085976,0.0752645659380048,0.17808377727349048,0.1544646660334472,1.2569304,1.3194792,3.3888743,7.889146898421018e-06,-0.0025628076940726885,0.0018545015409916488
9.357,1.2453651426769299,1.0486710213445531,3.2795379016062975,0.0750081767433546,0.17788146581530412,0.15423001154884652,1.2565131,1.3207636,3.391523,8.434179056493463e-06,-0.002535045133616798,0.00207619189598951
